;INDEX,CO_FIPS_split,YEAR,TOTPOP,GQPOP,HHPOP,HH,HHSIZE,POP0017,POP1864,POP65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,Job_HH,WrkPop_Job,CO_NAME,Urban_Rural,Subarea
432057,43,2057,54242,129,54113,21916,2.47,8676,32537,13029,76222,6682,8645,1919,1376,6760,6134,4178,25440,896,87,6319,7786,3.48,0.43,SUMMIT,Rural,4 - Summit-Wasatch
432058,43,2058,54564,129,54435,22091,2.46,8589,32849,13126,76921,6750,8663,1936,1384,6811,6206,4221,25650,896,87,6389,7928,3.48,0.43,SUMMIT,Rural,4 - Summit-Wasatch
432059,43,2059,54878,129,54749,22268,2.46,8493,33163,13222,77651,6826,8684,1954,1394,6865,6276,4265,25865,894,86,6462,8080,3.49,0.43,SUMMIT,Rural,4 - Summit-Wasatch
432060,43,2060,55186,129,55057,22448,2.45,8391,33480,13315,78401,6903,8707,1972,1405,6922,6346,4310,26088,895,86,6538,8229,3.49,0.43,SUMMIT,Rural,4 - Summit-Wasatch
432061,43,2061,55489,129,55360,22629,2.45,8289,33777,13423,79113,6982,8726,1990,1413,6974,6414,4350,26294,895,84,6611,8380,3.5,0.43,SUMMIT,Rural,4 - Summit-Wasatch
432062,43,2062,55787,129,55658,22812,2.44,8189,34061,13537,79822,7063,8749,2007,1421,7026,6479,4391,26498,894,84,6681,8529,3.5,0.43,SUMMIT,Rural,4 - Summit-Wasatch
432063,43,2063,56079,129,55950,22994,2.43,8094,34329,13656,80529,7145,8774,2025,1430,7075,6546,4431,26693,895,84,6752,8679,3.5,0.43,SUMMIT,Rural,4 - Summit-Wasatch
432064,43,2064,56367,129,56238,23178,2.43,8005,34598,13764,81224,7228,8799,2042,1437,7123,6612,4471,26884,894,83,6821,8830,3.5,0.43,SUMMIT,Rural,4 - Summit-Wasatch
432065,43,2065,56650,129,56521,23361,2.42,7925,34821,13904,81917,7312,8826,2059,1444,7170,6677,4510,27073,894,83,6888,8981,3.51,0.43,SUMMIT,Rural,4 - Summit-Wasatch
452023,45,2023,79408,299,79109,25795,3.07,23071,48537,7800,28652,3041,1913,2086,2721,1411,5667,2274,6264,556,263,1826,630,1.11,1.69,TOOELE,Rural,0 - UDOT (Rural)
452024,45,2024,81856,305,81551,26788,3.04,23297,50428,8131,31192,3098,1927,2256,3593,1719,5874,2416,6861,558,274,1938,678,1.16,1.62,TOOELE,Rural,0 - UDOT (Rural)
452025,45,2025,83733,309,83424,27666,3.02,24066,51263,8404,31845,3131,1946,2292,3640,1736,5983,2524,6980,555,272,2032,754,1.15,1.61,TOOELE,Rural,0 - UDOT (Rural)
452026,45,2026,85620,313,85307,28566,2.99,24022,52783,8815,32298,3152,1978,2307,3637,1721,6045,2615,7109,555,280,2125,774,1.13,1.63,TOOELE,Rural,0 - UDOT (Rural)
452027,45,2027,87522,317,87205,29491,2.96,23984,54297,9241,32829,3222,2005,2326,3655,1709,6118,2702,7235,552,285,2223,797,1.11,1.65,TOOELE,Rural,0 - UDOT (Rural)
452028,45,2028,89399,321,89078,30432,2.93,23932,55799,9668,33312,3271,2029,2343,3646,1713,6180,2771,7397,548,273,2322,819,1.09,1.68,TOOELE,Rural,0 - UDOT (Rural)
452029,45,2029,91222,326,90896,31381,2.9,23904,57242,10076,33862,3332,2047,2376,3636,1723,6248,2838,7596,546,257,2420,843,1.08,1.69,TOOELE,Rural,0 - UDOT (Rural)
452030,45,2030,92969,330,92639,32327,2.87,23834,58662,10473,34416,3412,2058,2421,3623,1736,6323,2910,7781,542,251,2491,868,1.06,1.7,TOOELE,Rural,0 - UDOT (Rural)
452031,45,2031,94634,333,94301,33267,2.83,23681,60111,10842,34843,3494,2053,2461,3613,1748,6341,2974,7938,540,252,2538,891,1.05,1.73,TOOELE,Rural,0 - UDOT (Rural)
452032,45,2032,96220,335,95885,34200,2.8,23486,61494,11240,35292,3564,2056,2499,3599,1758,6381,3038,8100,537,264,2581,915,1.03,1.74,TOOELE,Rural,0 - UDOT (Rural)
452033,45,2033,97738,336,97402,35125,2.77,23281,62816,11641,35728,3628,2072,2530,3575,1776,6418,3098,8260,538,276,2621,936,1.02,1.76,TOOELE,Rural,0 - UDOT (Rural)
452034,45,2034,99205,337,98868,36041,2.74,23093,64055,12057,36370,3703,2157,2561,3549,1806,6471,3167,8501,538,287,2665,965,1.01,1.76,TOOELE,Rural,0 - UDOT (Rural)
452035,45,2035,100653,338,100315,36956,2.71,22949,65159,12545,36374,3724,2090,2589,3485,1826,6499,3193,8479,537,292,2681,979,0.98,1.79,TOOELE,Rural,0 - UDOT (Rural)
452036,45,2036,102138,340,101798,37882,2.69,22861,66138,13139,36727,3771,2113,2635,3445,1848,6543,3235,8614,536,290,2696,1001,0.97,1.8,TOOELE,Rural,0 - UDOT (Rural)
452037,45,2037,103695,341,103354,38829,2.66,22895,67082,13718,37155,3836,2143,2683,3417,1869,6597,3284,8777,536,289,2701,1023,0.96,1.81,TOOELE,Rural,0 - UDOT (Rural)
452038,45,2038,105339,342,104997,39799,2.64,23005,68070,14264,37608,3901,2165,2726,3403,1887,6655,3337,8963,536,289,2698,1048,0.94,1.81,TOOELE,Rural,0 - UDOT (Rural)
452039,45,2039,107050,344,106706,40786,2.62,23074,69140,14836,38063,3970,2189,2766,3390,1905,6722,3388,9138,536,289,2697,1073,0.93,1.82,TOOELE,Rural,0 - UDOT (Rural)
452040,45,2040,108792,345,108447,41786,2.6,23167,70139,15486,38502,4033,2209,2806,3377,1921,6804,3438,9303,535,290,2689,1097,0.92,1.82,TOOELE,Rural,0 - UDOT (Rural)
452041,45,2041,110529,346,110183,42784,2.58,23221,71133,16175,38891,4100,2232,2843,3366,1935,6852,3482,9460,535,291,2673,1122,0.91,1.83,TOOELE,Rural,0 - UDOT (Rural)
452042,45,2042,112266,347,111919,43781,2.56,23243,72107,16916,39292,4160,2250,2878,3359,1958,6916,3522,9612,534,294,2664,1145,0.9,1.84,TOOELE,Rural,0 - UDOT (Rural)
452043,45,2043,114013,349,113664,44783,2.54,23303,73012,17698,39688,4223,2269,2908,3350,1976,6986,3559,9760,533,298,2656,1170,0.89,1.84,TOOELE,Rural,0 - UDOT (Rural)
452044,45,2044,115794,350,115444,45800,2.52,23359,73913,18522,40075,4280,2287,2940,3343,1997,7056,3594,9908,532,297,2648,1193,0.88,1.84,TOOELE,Rural,0 - UDOT (Rural)
452045,45,2045,117621,351,117270,46837,2.5,23411,74822,19388,40498,4346,2306,2977,3336,2018,7127,3630,10052,532,298,2654,1222,0.86,1.85,TOOELE,Rural,0 - UDOT (Rural)
452046,45,2046,119497,352,119145,47897,2.49,23468,75750,20279,40925,4406,2321,3015,3331,2047,7201,3667,10182,531,299,2678,1247,0.85,1.85,TOOELE,Rural,0 - UDOT (Rural)
452047,45,2047,121418,354,121064,48977,2.47,23532,76675,21211,41365,4469,2338,3051,3326,2081,7275,3701,10303,531,301,2716,1273,0.84,1.85,TOOELE,Rural,0 - UDOT (Rural)
452048,45,2048,123370,356,123014,50072,2.46,23605,77624,22141,41814,4534,2357,3091,3320,2114,7351,3733,10413,528,306,2765,1302,0.84,1.86,TOOELE,Rural,0 - UDOT (Rural)
452049,45,2049,125333,358,124975,51175,2.44,23684,78623,23026,42281,4599,2377,3130,3312,2149,7426,3767,10523,528,311,2827,1332,0.83,1.86,TOOELE,Rural,0 - UDOT (Rural)
452050,45,2050,127285,360,126925,52280,2.43,23763,79594,23928,42775,4668,2398,3170,3306,2181,7520,3797,10641,526,315,2895,1358,0.82,1.86,TOOELE,Rural,0 - UDOT (Rural)
452051,45,2051,129194,363,128831,53372,2.41,23829,80493,24872,43185,4730,2415,3212,3293,2205,7574,3822,10741,526,320,2960,1387,0.81,1.86,TOOELE,Rural,0 - UDOT (Rural)
452052,45,2052,131047,366,130681,54447,2.4,23878,81338,25831,43596,4790,2432,3251,3284,2224,7645,3843,10841,524,324,3025,1413,0.8,1.87,TOOELE,Rural,0 - UDOT (Rural)
452053,45,2053,132857,369,132488,55508,2.39,23903,82157,26797,44013,4851,2449,3286,3278,2237,7715,3864,10945,524,329,3093,1442,0.79,1.87,TOOELE,Rural,0 - UDOT (Rural)
452054,45,2054,134639,371,134268,56563,2.37,23896,82988,27755,44421,4912,2465,3317,3272,2250,7789,3883,11047,522,333,3163,1468,0.79,1.87,TOOELE,Rural,0 - UDOT (Rural)
452055,45,2055,136405,375,136030,57614,2.36,23859,83815,28731,44827,4973,2481,3348,3270,2260,7859,3901,11147,520,336,3236,1496,0.78,1.87,TOOELE,Rural,0 - UDOT (Rural)
452056,45,2056,138155,378,137777,58663,2.35,23798,84621,29736,45193,5021,2493,3373,3272,2268,7927,3924,11251,519,335,3288,1522,0.77,1.87,TOOELE,Rural,0 - UDOT (Rural)
452057,45,2057,139888,381,139507,59707,2.34,23719,85426,30743,45515,5065,2501,3400,3271,2277,7992,3945,11345,517,331,3321,1550,0.76,1.88,TOOELE,Rural,0 - UDOT (Rural)
452058,45,2058,141603,384,141219,60745,2.32,23629,86277,31697,45826,5107,2507,3429,3270,2286,8054,3967,11440,516,327,3348,1575,0.75,1.88,TOOELE,Rural,0 - UDOT (Rural)
452059,45,2059,143308,386,142922,61781,2.31,23533,87198,32577,46115,5147,2513,3458,3269,2294,8111,3987,11530,515,324,3368,1599,0.75,1.89,TOOELE,Rural,0 - UDOT (Rural)
452060,45,2060,145014,389,144625,62820,2.3,23440,88189,33385,46409,5185,2517,3486,3268,2302,8184,4004,11618,513,323,3384,1625,0.74,1.9,TOOELE,Rural,0 - UDOT (Rural)
452061,45,2061,146720,391,146329,63861,2.29,23358,89183,34179,46651,5224,2520,3514,3265,2309,8213,4021,11701,512,324,3399,1649,0.73,1.91,TOOELE,Rural,0 - UDOT (Rural)
452062,45,2062,148426,393,148033,64901,2.28,23293,90169,34964,46917,5265,2524,3542,3262,2315,8265,4037,11784,511,325,3413,1674,0.72,1.92,TOOELE,Rural,0 - UDOT (Rural)
452063,45,2063,150132,395,149737,65938,2.27,23251,91160,35721,47179,5307,2526,3570,3259,2322,8314,4054,11868,509,325,3426,1699,0.72,1.93,TOOELE,Rural,0 - UDOT (Rural)
452064,45,2064,151839,395,151444,66973,2.26,23237,92204,36398,47443,5349,2530,3598,3258,2328,8365,4072,11951,508,325,3439,1720,0.71,1.94,TOOELE,Rural,0 - UDOT (Rural)
452065,45,2065,153551,396,153155,68006,2.25,23253,93186,37112,47700,5390,2533,3625,3254,2334,8415,4089,12032,506,325,3450,1747,0.7,1.95,TOOELE,Rural,0 - UDOT (Rural)
472023,47,2023,36527,115,36412,12505,2.91,10741,21137,4649,20816,2105,1326,473,1742,887,3444,1169,3592,1295,2222,1706,855,1.66,1.02,UINTAH,Rural,0 - UDOT (Rural)
472024,47,2024,36215,115,36100,12531,2.88,10282,21128,4805,22105,2140,1334,448,1802,890,3645,1197,3773,1297,2527,2162,890,1.76,0.96,UINTAH,Rural,0 - UDOT (Rural)
472025,47,2025,36428,115,36313,12762,2.85,10326,21215,4887,22423,2134,1335,456,1830,895,3757,1237,3824,1290,2511,2191,963,1.76,0.95,UINTAH,Rural,0 - UDOT (Rural)
472026,47,2026,36709,171,36538,13009,2.81,10024,21651,5034,22744,2128,1359,465,1844,891,3760,1271,3890,1291,2586,2279,980,1.75,0.95,UINTAH,Rural,0 - UDOT (Rural)
472027,47,2027,37046,228,36818,13280,2.77,9779,22078,5189,23043,2139,1377,473,1859,885,3773,1296,3952,1287,2635,2368,999,1.74,0.96,UINTAH,Rural,0 - UDOT (Rural)
472028,47,2028,37393,228,37165,13575,2.74,9587,22479,5327,23075,2139,1383,479,1859,886,3780,1311,4011,1278,2526,2416,1007,1.7,0.97,UINTAH,Rural,0 - UDOT (Rural)
472029,47,2029,37752,172,37580,13891,2.71,9438,22871,5443,22989,2135,1374,483,1860,892,3789,1318,4067,1272,2380,2408,1011,1.65,0.99,UINTAH,Rural,0 - UDOT (Rural)
472030,47,2030,38174,115,38059,14223,2.68,9323,23316,5535,22966,2145,1356,490,1854,898,3789,1332,4101,1264,2339,2380,1018,1.61,1.02,UINTAH,Rural,0 - UDOT (Rural)
472031,47,2031,38705,115,38590,14566,2.65,9244,23849,5612,23081,2170,1341,501,1850,900,3780,1351,4139,1259,2352,2402,1036,1.58,1.03,UINTAH,Rural,0 - UDOT (Rural)
472032,47,2032,39264,115,39149,14911,2.63,9169,24388,5707,23319,2190,1329,509,1844,902,3778,1370,4187,1252,2469,2430,1059,1.56,1.05,UINTAH,Rural,0 - UDOT (Rural)
472033,47,2033,39814,115,39699,15249,2.6,9126,24902,5786,23555,2207,1325,516,1830,906,3778,1386,4225,1253,2585,2465,1079,1.54,1.06,UINTAH,Rural,0 - UDOT (Rural)
472034,47,2034,40307,115,40192,15561,2.58,9093,25331,5883,23834,2225,1331,522,1814,912,3782,1406,4299,1251,2681,2504,1107,1.53,1.06,UINTAH,Rural,0 - UDOT (Rural)
472035,47,2035,40683,115,40568,15827,2.56,9052,25620,6011,23836,2226,1316,528,1787,920,3769,1411,4255,1250,2721,2534,1119,1.51,1.07,UINTAH,Rural,0 - UDOT (Rural)
472036,47,2036,40874,115,40759,16022,2.54,9010,25689,6175,23851,2224,1320,538,1763,929,3754,1414,4281,1248,2698,2552,1130,1.49,1.08,UINTAH,Rural,0 - UDOT (Rural)
472037,47,2037,41040,115,40925,16200,2.53,8974,25755,6311,23886,2228,1327,548,1745,935,3744,1421,4325,1247,2668,2552,1146,1.47,1.08,UINTAH,Rural,0 - UDOT (Rural)
472038,47,2038,41273,115,41158,16394,2.51,8944,25904,6425,23981,2234,1333,556,1739,943,3740,1433,4391,1245,2656,2550,1161,1.46,1.08,UINTAH,Rural,0 - UDOT (Rural)
472039,47,2039,41580,115,41465,16609,2.5,8937,26077,6566,24095,2245,1340,564,1730,949,3750,1445,4457,1245,2648,2545,1177,1.45,1.08,UINTAH,Rural,0 - UDOT (Rural)
472040,47,2040,41930,115,41815,16836,2.48,8985,26210,6735,24204,2258,1342,571,1721,955,3768,1459,4509,1243,2642,2539,1197,1.44,1.08,UINTAH,Rural,0 - UDOT (Rural)
472041,47,2041,42363,115,42248,17086,2.47,9083,26347,6933,24331,2276,1349,579,1715,958,3786,1476,4558,1240,2649,2530,1215,1.42,1.08,UINTAH,Rural,0 - UDOT (Rural)
472042,47,2042,42859,115,42744,17355,2.46,9153,26523,7183,24495,2294,1353,585,1711,967,3812,1494,4609,1237,2670,2527,1236,1.41,1.08,UINTAH,Rural,0 - UDOT (Rural)
472043,47,2043,43388,115,43273,17635,2.45,9283,26662,7443,24665,2316,1359,592,1706,971,3849,1510,4655,1235,2686,2530,1256,1.4,1.08,UINTAH,Rural,0 - UDOT (Rural)
472044,47,2044,43877,115,43762,17898,2.45,9406,26760,7711,24812,2336,1364,598,1703,978,3881,1528,4706,1231,2679,2531,1277,1.39,1.08,UINTAH,Rural,0 - UDOT (Rural)
472045,47,2045,44360,115,44245,18156,2.44,9519,26836,8005,24967,2357,1369,605,1699,985,3913,1549,4751,1228,2670,2544,1297,1.38,1.07,UINTAH,Rural,0 - UDOT (Rural)
472046,47,2046,44861,115,44746,18421,2.43,9618,26938,8305,25157,2378,1374,612,1698,995,3947,1569,4796,1226,2670,2573,1319,1.37,1.07,UINTAH,Rural,0 - UDOT (Rural)
472047,47,2047,45415,115,45300,18708,2.42,9706,27079,8630,25394,2404,1380,620,1694,1007,3984,1592,4838,1224,2688,2619,1344,1.36,1.07,UINTAH,Rural,0 - UDOT (Rural)
472048,47,2048,46015,115,45900,19012,2.41,9777,27273,8965,25648,2431,1385,627,1692,1021,4020,1614,4871,1221,2717,2678,1371,1.35,1.06,UINTAH,Rural,0 - UDOT (Rural)
472049,47,2049,46623,115,46508,19326,2.41,9818,27537,9268,25917,2459,1392,637,1688,1033,4057,1633,4906,1218,2749,2748,1397,1.34,1.06,UINTAH,Rural,0 - UDOT (Rural)
472050,47,2050,47215,115,47100,19640,2.4,9824,27832,9559,26187,2487,1398,644,1686,1045,4095,1652,4940,1215,2779,2820,1426,1.33,1.06,UINTAH,Rural,0 - UDOT (Rural)
472051,47,2051,47779,115,47664,19954,2.39,9791,28160,9828,26437,2516,1404,652,1681,1052,4119,1672,4972,1213,2806,2897,1453,1.32,1.07,UINTAH,Rural,0 - UDOT (Rural)
472052,47,2052,48329,115,48214,20272,2.38,9731,28523,10075,26690,2545,1407,660,1679,1059,4147,1689,5002,1208,2837,2977,1480,1.32,1.07,UINTAH,Rural,0 - UDOT (Rural)
472053,47,2053,48874,115,48759,20598,2.37,9653,28890,10331,26954,2574,1413,666,1676,1063,4173,1708,5035,1205,2873,3061,1507,1.31,1.07,UINTAH,Rural,0 - UDOT (Rural)
472054,47,2054,49374,115,49259,20915,2.36,9554,29218,10602,27190,2601,1416,673,1674,1066,4194,1724,5065,1202,2897,3144,1534,1.3,1.07,UINTAH,Rural,0 - UDOT (Rural)
472055,47,2055,49820,115,49705,21221,2.34,9435,29524,10861,27405,2627,1420,678,1673,1068,4210,1736,5097,1197,2911,3228,1560,1.29,1.08,UINTAH,Rural,0 - UDOT (Rural)
472056,47,2056,50175,115,50060,21499,2.33,9295,29737,11143,27533,2644,1421,684,1674,1070,4219,1755,5130,1192,2898,3266,1580,1.28,1.08,UINTAH,Rural,0 - UDOT (Rural)
472057,47,2057,50398,115,50283,21732,2.31,9129,29849,11420,27567,2653,1419,688,1673,1072,4216,1765,5158,1188,2854,3283,1598,1.27,1.08,UINTAH,Rural,0 - UDOT (Rural)
472058,47,2058,50584,115,50469,21951,2.3,8968,29969,11647,27593,2660,1418,694,1672,1076,4210,1775,5187,1184,2811,3295,1611,1.26,1.09,UINTAH,Rural,0 - UDOT (Rural)
472059,47,2059,50790,115,50675,22176,2.29,8828,30125,11837,27631,2669,1416,698,1671,1078,4208,1784,5210,1180,2783,3307,1627,1.25,1.09,UINTAH,Rural,0 - UDOT (Rural)
472060,47,2060,51022,115,50907,22408,2.27,8708,30315,11999,27680,2678,1414,703,1668,1080,4211,1789,5231,1175,2769,3319,1643,1.24,1.1,UINTAH,Rural,0 - UDOT (Rural)
472061,47,2061,51285,115,51170,22649,2.26,8609,30556,12120,27732,2688,1411,708,1667,1081,4201,1795,5254,1171,2764,3331,1661,1.22,1.1,UINTAH,Rural,0 - UDOT (Rural)
472062,47,2062,51572,115,51457,22895,2.25,8535,30814,12223,27793,2698,1409,714,1666,1083,4198,1802,5278,1167,2759,3340,1679,1.21,1.11,UINTAH,Rural,0 - UDOT (Rural)
472063,47,2063,51875,115,51760,23141,2.24,8484,31073,12318,27853,2709,1406,719,1663,1084,4194,1810,5303,1163,2756,3350,1696,1.2,1.12,UINTAH,Rural,0 - UDOT (Rural)
472064,47,2064,52191,115,52076,23387,2.23,8453,31311,12427,27920,2721,1404,724,1663,1084,4194,1818,5329,1159,2753,3358,1713,1.19,1.12,UINTAH,Rural,0 - UDOT (Rural)
472065,47,2065,52515,115,52400,23630,2.22,8441,31536,12538,27982,2733,1402,729,1659,1085,4191,1827,5356,1155,2750,3365,1730,1.18,1.13,UINTAH,Rural,0 - UDOT (Rural)
492023,49,2023,727752,16936,710816,220334,3.23,214889,454411,58452,452793,48926,25497,25235,21176,62874,64360,40179,109406,3802,882,36310,14146,2.06,1.0,UTAH,Urban,1 - Wasatch Front
492024,49,2024,749604,17283,732321,228987,3.2,216484,472287,60833,457908,48454,26025,25587,21834,61856,65943,42796,109864,3812,965,36675,14097,2.0,1.03,UTAH,Urban,1 - Wasatch Front
492025,49,2025,772019,17650,754369,238269,3.17,226602,482930,62487,471002,49381,26442,26210,22460,62840,67407,45010,112436,3800,962,38252,15802,1.98,1.03,UTAH,Urban,1 - Wasatch Front
492026,49,2026,794841,18078,776763,247986,3.13,227373,502131,65337,480013,49815,26959,26558,22800,62928,68589,46834,114656,3803,996,39756,16319,1.94,1.05,UTAH,Urban,1 - Wasatch Front
492027,49,2027,817865,18398,799467,258004,3.1,228425,521121,68319,488683,50703,27304,26895,23179,62814,69801,48463,116685,3789,1019,41193,16838,1.89,1.07,UTAH,Urban,1 - Wasatch Front
492028,49,2028,840392,18517,821875,268050,3.07,229735,539278,71379,496924,51295,27587,27214,23366,63138,70738,49780,119077,3767,978,42640,17344,1.85,1.09,UTAH,Urban,1 - Wasatch Front
492029,49,2029,861945,18485,843460,277885,3.04,231407,556208,74330,505560,51910,27737,27703,23566,63870,71616,51010,121640,3747,924,43952,17885,1.82,1.1,UTAH,Urban,1 - Wasatch Front
492030,49,2030,882276,18413,863863,287328,3.01,233315,571718,77243,513648,52830,27786,28305,23710,64682,72198,52361,123891,3730,909,44835,18411,1.79,1.11,UTAH,Urban,1 - Wasatch Front
492031,49,2031,901359,18445,882914,296281,2.98,235110,586064,80185,520696,53821,27693,28897,23882,65384,72396,53685,125932,3713,916,45477,18900,1.76,1.13,UTAH,Urban,1 - Wasatch Front
492032,49,2032,919130,18498,900632,304696,2.96,237006,598769,83355,528365,54681,27732,29458,24073,66217,72520,55030,128444,3701,962,46127,19420,1.73,1.13,UTAH,Urban,1 - Wasatch Front
492033,49,2033,935760,18528,917232,312598,2.93,239055,610104,86601,535540,55377,27928,29912,24159,67113,72599,56263,130775,3708,1009,46760,19937,1.71,1.14,UTAH,Urban,1 - Wasatch Front
492034,49,2034,951535,18519,933016,320068,2.92,241506,619989,90040,546806,56271,29145,30390,24325,68356,72863,57781,134774,3715,1050,47533,20603,1.71,1.13,UTAH,Urban,1 - Wasatch Front
492035,49,2035,966949,18456,948493,327278,2.9,244619,628576,93754,546775,56341,28242,30750,24086,69231,72645,58462,133652,3712,1065,47738,20851,1.67,1.15,UTAH,Urban,1 - Wasatch Front
492036,49,2036,982785,18380,964405,334540,2.88,248281,636693,97811,552945,56861,28562,31332,24027,70402,72743,59451,135422,3716,1058,48026,21345,1.65,1.15,UTAH,Urban,1 - Wasatch Front
492037,49,2037,999439,18350,981089,342001,2.87,252306,645346,101787,559374,57543,28935,31911,24025,71421,73006,60472,137422,3717,1049,48029,21844,1.64,1.15,UTAH,Urban,1 - Wasatch Front
492038,49,2038,1017059,18404,998655,349738,2.86,256381,654836,105842,566708,58280,29208,32456,24145,72424,73463,61627,139986,3717,1047,47952,22403,1.62,1.16,UTAH,Urban,1 - Wasatch Front
492039,49,2039,1035425,18520,1016905,357703,2.84,260482,664722,110221,573826,59047,29485,32964,24257,73347,74133,62681,142354,3719,1047,47847,22945,1.6,1.16,UTAH,Urban,1 - Wasatch Front
492040,49,2040,1054164,18619,1035545,365789,2.83,264725,674347,115092,580708,59767,29710,33455,24374,74367,74826,63743,144542,3718,1047,47665,23494,1.59,1.16,UTAH,Urban,1 - Wasatch Front
492041,49,2041,1072894,18710,1054184,373865,2.82,269001,683529,120364,587158,60526,29977,33919,24510,75221,75530,64705,146603,3715,1052,47377,24023,1.57,1.16,UTAH,Urban,1 - Wasatch Front
492042,49,2042,1091642,18803,1072839,381956,2.81,273217,692196,126229,593667,61197,30176,34353,24667,76309,76233,65625,148593,3714,1062,47181,24557,1.55,1.17,UTAH,Urban,1 - Wasatch Front
492043,49,2043,1110531,18877,1091654,390106,2.8,277715,700352,132464,599990,61899,30409,34751,24819,77238,77012,66498,150456,3710,1071,47019,25108,1.54,1.17,UTAH,Urban,1 - Wasatch Front
492044,49,2044,1129825,18931,1110894,398411,2.79,282459,708594,138772,606520,62588,30613,35117,24979,78262,77858,67429,152384,3708,1070,46857,25655,1.52,1.17,UTAH,Urban,1 - Wasatch Front
492045,49,2045,1149646,19033,1130613,406904,2.78,287256,717153,145237,613522,63354,30824,35543,25135,79272,78819,68390,154223,3703,1067,46954,26238,1.51,1.17,UTAH,Urban,1 - Wasatch Front
492046,49,2046,1170032,19206,1150826,415618,2.77,291919,726475,151638,620683,64053,30973,35965,25275,80494,79835,69292,155853,3700,1067,47352,26824,1.49,1.17,UTAH,Urban,1 - Wasatch Front
492047,49,2047,1190924,19449,1171475,424561,2.76,296290,736714,157920,628105,64797,31107,36369,25400,81913,80873,70134,157326,3695,1073,47982,27436,1.48,1.17,UTAH,Urban,1 - Wasatch Front
492048,49,2048,1212188,19758,1192430,433697,2.75,300239,748031,163918,635612,65531,31273,36783,25516,83380,81948,70928,158613,3690,1084,48812,28054,1.47,1.18,UTAH,Urban,1 - Wasatch Front
492049,49,2049,1233594,20124,1213470,442961,2.74,303648,760635,169311,643285,66267,31432,37203,25626,84843,83024,71678,159902,3684,1094,49836,28696,1.45,1.18,UTAH,Urban,1 - Wasatch Front
492050,49,2050,1254910,20530,1234380,452295,2.73,306444,774276,174190,651177,67057,31607,37629,25742,86222,84145,72420,161273,3679,1105,50964,29334,1.44,1.19,UTAH,Urban,1 - Wasatch Front
492051,49,2051,1275769,20954,1254815,461577,2.72,308590,788744,178435,658456,67788,31738,38068,25826,87400,85208,73095,162458,3672,1114,52116,29973,1.43,1.2,UTAH,Urban,1 - Wasatch Front
492052,49,2052,1296052,21373,1274679,470771,2.71,310161,803807,182084,665660,68520,31876,38473,25916,88429,86314,73797,163640,3663,1123,53291,30618,1.41,1.21,UTAH,Urban,1 - Wasatch Front
492053,49,2053,1315875,21759,1294116,479918,2.7,311367,818822,185686,673079,69280,32027,38838,26041,89289,87470,74554,164992,3656,1135,54530,31267,1.4,1.22,UTAH,Urban,1 - Wasatch Front
492054,49,2054,1335418,22091,1313327,489069,2.69,312502,833538,189378,680454,70036,32158,39174,26152,90131,88659,75343,166248,3647,1143,55844,31919,1.39,1.22,UTAH,Urban,1 - Wasatch Front
492055,49,2055,1354791,22371,1332420,498253,2.67,313680,847781,193330,687936,70816,32306,39484,26287,90904,89830,76112,167582,3637,1146,57237,32595,1.38,1.23,UTAH,Urban,1 - Wasatch Front
492056,49,2056,1374012,22613,1351399,507456,2.66,314978,861300,197734,695153,71483,32431,39754,26459,91682,90970,76964,169096,3628,1139,58301,33246,1.37,1.24,UTAH,Urban,1 - Wasatch Front
492057,49,2057,1393062,22819,1370243,516651,2.65,316456,874295,202311,701923,72095,32527,40057,26606,92552,92042,77752,170515,3620,1119,59135,33903,1.36,1.25,UTAH,Urban,1 - Wasatch Front
492058,49,2058,1411931,22995,1388936,525824,2.64,318132,886896,206903,708660,72727,32639,40371,26757,93470,93057,78570,171945,3609,1100,59872,34543,1.35,1.25,UTAH,Urban,1 - Wasatch Front
492059,49,2059,1430704,23148,1407556,534988,2.63,320048,899409,211247,715280,73375,32761,40690,26913,94403,93996,79332,173386,3600,1086,60542,35196,1.34,1.26,UTAH,Urban,1 - Wasatch Front
492060,49,2060,1449495,23288,1426207,544178,2.62,322229,910378,216888,721824,74021,32897,41016,27069,95335,94875,80064,174848,3589,1079,61176,35855,1.33,1.26,UTAH,Urban,1 - Wasatch Front
