"SITE","DATE_ONLY","HOUR","LENGTH_BIN","LENGTH_DEF","COUNT"
"-0307",10/12/2023,18,3,"L20-30",170
"-0307",10/12/2023,18,4,"L30-50",55
"-0307",10/12/2023,18,5,"L50-79",141
"-0307",10/12/2023,18,6,"L79-120",26
"-0307",10/12/2023,19,1,"L0-8",0
"-0307",10/12/2023,19,2,"L8-20",452
"-0307",10/12/2023,19,3,"L20-30",109
"-0307",10/12/2023,19,4,"L30-50",32
"-0307",10/12/2023,19,5,"L50-79",143
"-0307",10/12/2023,19,6,"L79-120",17
"-0307",10/12/2023,20,1,"L0-8",1
"-0307",10/12/2023,20,2,"L8-20",326
"-0307",10/12/2023,20,3,"L20-30",62
"-0307",10/12/2023,20,4,"L30-50",21
"-0307",10/12/2023,20,5,"L50-79",120
"-0307",10/12/2023,20,6,"L79-120",15
"-0307",10/12/2023,21,1,"L0-8",0
"-0307",10/12/2023,21,2,"L8-20",243
"-0307",10/12/2023,21,3,"L20-30",38
"-0307",10/12/2023,21,4,"L30-50",17
"-0307",10/12/2023,21,5,"L50-79",106
"-0307",10/12/2023,21,6,"L79-120",11
"-0307",10/12/2023,22,1,"L0-8",0
"-0307",10/12/2023,22,2,"L8-20",139
"-0307",10/12/2023,22,3,"L20-30",26
"-0307",10/12/2023,22,4,"L30-50",5
"-0307",10/12/2023,22,5,"L50-79",94
"-0307",10/12/2023,22,6,"L79-120",13
"-0307",10/12/2023,23,1,"L0-8",0
"-0307",10/12/2023,23,2,"L8-20",77
"-0307",10/12/2023,23,3,"L20-30",13
"-0307",10/12/2023,23,4,"L30-50",9
"-0307",10/12/2023,23,5,"L50-79",53
"-0307",10/12/2023,23,6,"L79-120",7
"-0307",10/13/2023,0,1,"L0-8",0
"-0307",10/13/2023,0,2,"L8-20",40
"-0307",10/13/2023,0,3,"L20-30",9
"-0307",10/13/2023,0,4,"L30-50",3
"-0307",10/13/2023,0,5,"L50-79",55
"-0307",10/13/2023,0,6,"L79-120",3
"-0307",10/13/2023,1,1,"L0-8",0
"-0307",10/13/2023,1,2,"L8-20",26
"-0307",10/13/2023,1,3,"L20-30",4
"-0307",10/13/2023,1,4,"L30-50",1
"-0307",10/13/2023,1,5,"L50-79",36
"-0307",10/13/2023,1,6,"L79-120",3
"-0307",10/13/2023,2,1,"L0-8",0
"-0307",10/13/2023,2,2,"L8-20",21
"-0307",10/13/2023,2,3,"L20-30",2
"-0307",10/13/2023,2,4,"L30-50",8
"-0307",10/13/2023,2,5,"L50-79",46
"-0307",10/13/2023,2,6,"L79-120",1
"-0307",10/13/2023,3,1,"L0-8",0
"-0307",10/13/2023,3,2,"L8-20",16
"-0307",10/13/2023,3,3,"L20-30",7
"-0307",10/13/2023,3,4,"L30-50",7
"-0307",10/13/2023,3,5,"L50-79",54
"-0307",10/13/2023,3,6,"L79-120",8
"-0307",10/13/2023,4,1,"L0-8",0
"-0307",10/13/2023,4,2,"L8-20",74
"-0307",10/13/2023,4,3,"L20-30",21
"-0307",10/13/2023,4,4,"L30-50",12
"-0307",10/13/2023,4,5,"L50-79",58
"-0307",10/13/2023,4,6,"L79-120",22
"-0307",10/13/2023,5,1,"L0-8",1
"-0307",10/13/2023,5,2,"L8-20",233
"-0307",10/13/2023,5,3,"L20-30",93
"-0307",10/13/2023,5,4,"L30-50",32
"-0307",10/13/2023,5,5,"L50-79",71
"-0307",10/13/2023,5,6,"L79-120",22
"-0307",10/13/2023,6,1,"L0-8",0
"-0307",10/13/2023,6,2,"L8-20",483
"-0307",10/13/2023,6,3,"L20-30",187
"-0307",10/13/2023,6,4,"L30-50",78
"-0307",10/13/2023,6,5,"L50-79",86
"-0307",10/13/2023,6,6,"L79-120",28
"-0307",10/13/2023,7,1,"L0-8",0
"-0307",10/13/2023,7,2,"L8-20",568
"-0307",10/13/2023,7,3,"L20-30",207
"-0307",10/13/2023,7,4,"L30-50",94
"-0307",10/13/2023,7,5,"L50-79",122
"-0307",10/13/2023,7,6,"L79-120",53
"-0307",10/13/2023,8,1,"L0-8",0
"-0307",10/13/2023,8,2,"L8-20",566
"-0307",10/13/2023,8,3,"L20-30",198
"-0307",10/13/2023,8,4,"L30-50",105
"-0307",10/13/2023,8,5,"L50-79",149
"-0307",10/13/2023,8,6,"L79-120",53
"-0307",10/13/2023,9,1,"L0-8",0
"-0307",10/13/2023,9,2,"L8-20",604
"-0307",10/13/2023,9,3,"L20-30",165
"-0307",10/13/2023,9,4,"L30-50",100
"-0307",10/13/2023,9,5,"L50-79",157
"-0307",10/13/2023,9,6,"L79-120",54
"-0307",10/13/2023,10,1,"L0-8",0
"-0307",10/13/2023,10,2,"L8-20",695
"-0307",10/13/2023,10,3,"L20-30",196
"-0307",10/13/2023,10,4,"L30-50",80
"-0307",10/13/2023,10,5,"L50-79",159
"-0307",10/13/2023,10,6,"L79-120",53
"-0307",10/13/2023,11,1,"L0-8",1
"-0307",10/13/2023,11,2,"L8-20",656
"-0307",10/13/2023,11,3,"L20-30",171
"-0307",10/13/2023,11,4,"L30-50",105
"-0307",10/13/2023,11,5,"L50-79",206
"-0307",10/13/2023,11,6,"L79-120",40
"-0307",10/13/2023,12,1,"L0-8",1
"-0307",10/13/2023,12,2,"L8-20",704
"-0307",10/13/2023,12,3,"L20-30",184
"-0307",10/13/2023,12,4,"L30-50",111
"-0307",10/13/2023,12,5,"L50-79",221
"-0307",10/13/2023,12,6,"L79-120",61
"-0307",10/13/2023,13,1,"L0-8",0
"-0307",10/13/2023,13,2,"L8-20",791
"-0307",10/13/2023,13,3,"L20-30",227
"-0307",10/13/2023,13,4,"L30-50",106
"-0307",10/13/2023,13,5,"L50-79",235
"-0307",10/13/2023,13,6,"L79-120",58
"-0307",10/13/2023,14,1,"L0-8",1
"-0307",10/13/2023,14,2,"L8-20",896
"-0307",10/13/2023,14,3,"L20-30",257
"-0307",10/13/2023,14,4,"L30-50",142
"-0307",10/13/2023,14,5,"L50-79",211
"-0307",10/13/2023,14,6,"L79-120",45
"-0307",10/13/2023,16,1,"L0-8",4
"-0307",10/13/2023,16,2,"L8-20",1082
"-0307",10/13/2023,16,3,"L20-30",286
"-0307",10/13/2023,16,4,"L30-50",127
"-0307",10/13/2023,16,5,"L50-79",220
"-0307",10/13/2023,16,6,"L79-120",23
"-0307",10/13/2023,17,1,"L0-8",1
"-0307",10/13/2023,17,2,"L8-20",1146
"-0307",10/13/2023,17,3,"L20-30",319
"-0307",10/13/2023,17,4,"L30-50",146
"-0307",10/13/2023,17,5,"L50-79",275
"-0307",10/13/2023,17,6,"L79-120",23
"-0307",10/13/2023,18,1,"L0-8",1
"-0307",10/13/2023,18,2,"L8-20",835
"-0307",10/13/2023,18,3,"L20-30",194
"-0307",10/13/2023,18,4,"L30-50",83
"-0307",10/13/2023,18,5,"L50-79",233
"-0307",10/13/2023,18,6,"L79-120",30
"-0307",10/13/2023,19,1,"L0-8",2
"-0307",10/13/2023,19,2,"L8-20",640
"-0307",10/13/2023,19,3,"L20-30",132
"-0307",10/13/2023,19,4,"L30-50",64
"-0307",10/13/2023,19,5,"L50-79",170
"-0307",10/13/2023,19,6,"L79-120",14
"-0307",10/13/2023,20,1,"L0-8",0
"-0307",10/13/2023,20,2,"L8-20",440
"-0307",10/13/2023,20,3,"L20-30",90
"-0307",10/13/2023,20,4,"L30-50",35
"-0307",10/13/2023,20,5,"L50-79",127
"-0307",10/13/2023,20,6,"L79-120",12
"-0307",10/13/2023,21,1,"L0-8",1
"-0307",10/13/2023,21,2,"L8-20",367
"-0307",10/13/2023,21,3,"L20-30",88
"-0307",10/13/2023,21,4,"L30-50",31
"-0307",10/13/2023,21,5,"L50-79",119
"-0307",10/13/2023,21,6,"L79-120",17
"-0307",10/13/2023,22,1,"L0-8",0
"-0307",10/13/2023,22,2,"L8-20",269
"-0307",10/13/2023,22,3,"L20-30",39
"-0307",10/13/2023,22,4,"L30-50",14
"-0307",10/13/2023,22,5,"L50-79",108
"-0307",10/13/2023,22,6,"L79-120",10
"-0307",10/13/2023,23,1,"L0-8",0
"-0307",10/13/2023,23,2,"L8-20",154
"-0307",10/13/2023,23,3,"L20-30",27
"-0307",10/13/2023,23,4,"L30-50",16
"-0307",10/13/2023,23,5,"L50-79",91
"-0307",10/13/2023,23,6,"L79-120",11
"-0307",10/14/2023,0,1,"L0-8",0
"-0307",10/14/2023,0,2,"L8-20",81
"-0307",10/14/2023,0,3,"L20-30",12
"-0307",10/14/2023,0,4,"L30-50",4
"-0307",10/14/2023,0,5,"L50-79",62
"-0307",10/14/2023,0,6,"L79-120",7
"-0307",10/14/2023,1,1,"L0-8",1
"-0307",10/14/2023,1,2,"L8-20",60
"-0307",10/14/2023,1,3,"L20-30",7
"-0307",10/14/2023,1,4,"L30-50",2
"-0307",10/14/2023,1,5,"L50-79",64
"-0307",10/14/2023,1,6,"L79-120",3
"-0307",10/14/2023,2,1,"L0-8",0
"-0307",10/14/2023,2,2,"L8-20",23
"-0307",10/14/2023,2,3,"L20-30",8
"-0307",10/14/2023,2,4,"L30-50",9
"-0307",10/14/2023,2,5,"L50-79",62
"-0307",10/14/2023,2,6,"L79-120",7
"-0307",10/14/2023,3,1,"L0-8",0
"-0307",10/14/2023,3,2,"L8-20",40
"-0307",10/14/2023,3,3,"L20-30",5
"-0307",10/14/2023,3,4,"L30-50",9
"-0307",10/14/2023,3,5,"L50-79",66
"-0307",10/14/2023,3,6,"L79-120",10
"-0307",10/14/2023,4,1,"L0-8",0
"-0307",10/14/2023,4,2,"L8-20",66
"-0307",10/14/2023,4,3,"L20-30",19
"-0307",10/14/2023,4,4,"L30-50",13
"-0307",10/14/2023,4,5,"L50-79",56
"-0307",10/14/2023,4,6,"L79-120",8
"-0307",10/14/2023,5,1,"L0-8",0
"-0307",10/14/2023,5,2,"L8-20",114
"-0307",10/14/2023,5,3,"L20-30",42
"-0307",10/14/2023,5,4,"L30-50",20
"-0307",10/14/2023,5,5,"L50-79",97
"-0307",10/14/2023,5,6,"L79-120",5
"-0307",10/14/2023,6,1,"L0-8",0
"-0307",10/14/2023,6,2,"L8-20",211
"-0307",10/14/2023,6,3,"L20-30",114
"-0307",10/14/2023,6,4,"L30-50",55
"-0307",10/14/2023,6,5,"L50-79",107
"-0307",10/14/2023,6,6,"L79-120",11
"-0307",10/14/2023,7,1,"L0-8",1
"-0307",10/14/2023,7,2,"L8-20",323
"-0307",10/14/2023,7,3,"L20-30",112
"-0307",10/14/2023,7,4,"L30-50",63
"-0307",10/14/2023,7,5,"L50-79",119
"-0307",10/14/2023,7,6,"L79-120",14
"-0307",10/14/2023,8,1,"L0-8",0
"-0307",10/14/2023,8,2,"L8-20",448
"-0307",10/14/2023,8,3,"L20-30",154
"-0307",10/14/2023,8,4,"L30-50",66
"-0307",10/14/2023,8,5,"L50-79",143
"-0307",10/14/2023,8,6,"L79-120",14
"-0307",10/14/2023,9,1,"L0-8",0
"-0307",10/14/2023,9,2,"L8-20",599
"-0307",10/14/2023,9,3,"L20-30",127
"-0307",10/14/2023,9,4,"L30-50",60
"-0307",10/14/2023,9,5,"L50-79",178
"-0307",10/14/2023,9,6,"L79-120",22
"-0307",10/14/2023,10,1,"L0-8",2
"-0307",10/14/2023,10,2,"L8-20",795
"-0307",10/14/2023,10,3,"L20-30",185
"-0307",10/14/2023,10,4,"L30-50",44
"-0307",10/14/2023,10,5,"L50-79",188
"-0307",10/14/2023,10,6,"L79-120",25
"-0307",10/14/2023,11,1,"L0-8",0
"-0307",10/14/2023,11,2,"L8-20",859
"-0307",10/14/2023,11,3,"L20-30",180
"-0307",10/14/2023,11,4,"L30-50",86
"-0307",10/14/2023,11,5,"L50-79",224
"-0307",10/14/2023,11,6,"L79-120",26
"-0307",10/14/2023,12,1,"L0-8",5
"-0307",10/14/2023,12,2,"L8-20",891
"-0307",10/14/2023,12,3,"L20-30",186
"-0307",10/14/2023,12,4,"L30-50",68
"-0307",10/14/2023,12,5,"L50-79",260
"-0307",10/14/2023,12,6,"L79-120",24
"-0307",10/14/2023,13,1,"L0-8",3
"-0307",10/14/2023,13,2,"L8-20",853
"-0307",10/14/2023,13,3,"L20-30",188
"-0307",10/14/2023,13,4,"L30-50",98
"-0307",10/14/2023,13,5,"L50-79",209
"-0307",10/14/2023,13,6,"L79-120",30
"-0307",10/14/2023,14,1,"L0-8",2
"-0307",10/14/2023,14,2,"L8-20",828
"-0307",10/14/2023,14,3,"L20-30",200
"-0307",10/14/2023,14,4,"L30-50",104
"-0307",10/14/2023,14,5,"L50-79",244
"-0307",10/14/2023,14,6,"L79-120",22
"-0307",10/14/2023,15,1,"L0-8",0
"-0307",10/14/2023,15,2,"L8-20",960
"-0307",10/14/2023,15,3,"L20-30",210
"-0307",10/14/2023,15,4,"L30-50",92
"-0307",10/14/2023,15,5,"L50-79",213
"-0307",10/14/2023,15,6,"L79-120",18
"-0307",10/14/2023,16,1,"L0-8",1
"-0307",10/14/2023,16,2,"L8-20",942
"-0307",10/14/2023,16,3,"L20-30",160
"-0307",10/14/2023,16,4,"L30-50",75
"-0307",10/14/2023,16,5,"L50-79",214
"-0307",10/14/2023,16,6,"L79-120",25
"-0307",10/14/2023,17,1,"L0-8",2
"-0307",10/14/2023,17,2,"L8-20",831
"-0307",10/14/2023,17,3,"L20-30",155
"-0307",10/14/2023,17,4,"L30-50",72
"-0307",10/14/2023,17,5,"L50-79",212
"-0307",10/14/2023,17,6,"L79-120",22
"-0307",10/14/2023,18,1,"L0-8",0
"-0307",10/14/2023,18,2,"L8-20",771
"-0307",10/14/2023,18,3,"L20-30",126
"-0307",10/14/2023,18,4,"L30-50",52
"-0307",10/14/2023,18,5,"L50-79",192
"-0307",10/14/2023,18,6,"L79-120",12
"-0307",10/14/2023,19,1,"L0-8",0
"-0307",10/14/2023,19,2,"L8-20",656
"-0307",10/14/2023,19,3,"L20-30",135
"-0307",10/14/2023,19,4,"L30-50",56
"-0307",10/14/2023,19,5,"L50-79",157
"-0307",10/14/2023,19,6,"L79-120",19
"-0307",10/14/2023,20,1,"L0-8",0
"-0307",10/14/2023,20,2,"L8-20",425
"-0307",10/14/2023,20,3,"L20-30",90
"-0307",10/14/2023,20,4,"L30-50",43
"-0307",10/14/2023,20,5,"L50-79",150
"-0307",10/14/2023,20,6,"L79-120",7
"-0307",10/14/2023,21,1,"L0-8",0
"-0307",10/14/2023,21,2,"L8-20",359
"-0307",10/14/2023,21,3,"L20-30",61
"-0307",10/14/2023,21,4,"L30-50",26
"-0307",10/14/2023,21,5,"L50-79",113
"-0307",10/14/2023,21,6,"L79-120",11
"-0307",10/14/2023,22,1,"L0-8",0
"-0307",10/14/2023,22,2,"L8-20",258
"-0307",10/14/2023,22,3,"L20-30",36
"-0307",10/14/2023,22,4,"L30-50",11
"-0307",10/14/2023,22,5,"L50-79",106
"-0307",10/14/2023,22,6,"L79-120",7
"-0307",10/14/2023,23,1,"L0-8",0
"-0307",10/14/2023,23,2,"L8-20",151
"-0307",10/14/2023,23,3,"L20-30",29
"-0307",10/14/2023,23,4,"L30-50",11
"-0307",10/14/2023,23,5,"L50-79",89
"-0307",10/14/2023,23,6,"L79-120",6
"-0307",10/15/2023,0,1,"L0-8",0
"-0307",10/15/2023,0,2,"L8-20",90
"-0307",10/15/2023,0,3,"L20-30",19
"-0307",10/15/2023,0,4,"L30-50",6
"-0307",10/15/2023,0,5,"L50-79",68
"-0307",10/15/2023,0,6,"L79-120",5
"-0307",10/15/2023,1,1,"L0-8",0
"-0307",10/15/2023,1,2,"L8-20",47
"-0307",10/15/2023,1,3,"L20-30",6
"-0307",10/15/2023,1,4,"L30-50",6
"-0307",10/15/2023,1,5,"L50-79",57
"-0307",10/15/2023,1,6,"L79-120",8
"-0307",10/15/2023,2,1,"L0-8",1
"-0307",10/15/2023,2,2,"L8-20",35
"-0307",10/15/2023,2,3,"L20-30",3
"-0307",10/15/2023,2,4,"L30-50",3
"-0307",10/15/2023,2,5,"L50-79",55
"-0307",10/15/2023,2,6,"L79-120",3
"-0307",10/15/2023,3,1,"L0-8",0
"-0307",10/15/2023,3,2,"L8-20",29
"-0307",10/15/2023,3,3,"L20-30",13
"-0307",10/15/2023,3,4,"L30-50",1
"-0307",10/15/2023,3,5,"L50-79",62
"-0307",10/15/2023,3,6,"L79-120",5
"-0307",10/15/2023,4,1,"L0-8",0
"-0307",10/15/2023,4,2,"L8-20",41
"-0307",10/15/2023,4,3,"L20-30",17
"-0307",10/15/2023,4,4,"L30-50",3
"-0307",10/15/2023,4,5,"L50-79",64
"-0307",10/15/2023,4,6,"L79-120",7
"-0307",10/15/2023,5,1,"L0-8",2
"-0307",10/15/2023,5,2,"L8-20",73
"-0307",10/15/2023,5,3,"L20-30",12
"-0307",10/15/2023,5,4,"L30-50",14
"-0307",10/15/2023,5,5,"L50-79",65
"-0307",10/15/2023,5,6,"L79-120",15
"-0307",10/15/2023,6,1,"L0-8",1
"-0307",10/15/2023,6,2,"L8-20",124
"-0307",10/15/2023,6,3,"L20-30",27
"-0307",10/15/2023,6,4,"L30-50",17
"-0307",10/15/2023,6,5,"L50-79",84
"-0307",10/15/2023,6,6,"L79-120",9
"-0307",10/15/2023,7,1,"L0-8",0
"-0307",10/15/2023,7,2,"L8-20",155
"-0307",10/15/2023,7,3,"L20-30",51
"-0307",10/15/2023,7,4,"L30-50",28
"-0307",10/15/2023,7,5,"L50-79",137
"-0307",10/15/2023,7,6,"L79-120",9
"-0307",10/15/2023,8,1,"L0-8",0
"-0307",10/15/2023,8,2,"L8-20",267
"-0307",10/15/2023,8,3,"L20-30",74
"-0307",10/15/2023,8,4,"L30-50",42
"-0307",10/15/2023,8,5,"L50-79",137
"-0307",10/15/2023,8,6,"L79-120",22
"-0307",10/15/2023,9,1,"L0-8",0
"-0307",10/15/2023,9,2,"L8-20",357
"-0307",10/15/2023,9,3,"L20-30",86
"-0307",10/15/2023,9,4,"L30-50",37
"-0307",10/15/2023,9,5,"L50-79",172
"-0307",10/15/2023,9,6,"L79-120",22
"-0307",10/15/2023,10,1,"L0-8",1
"-0307",10/15/2023,10,2,"L8-20",514
"-0307",10/15/2023,10,3,"L20-30",122
"-0307",10/15/2023,10,4,"L30-50",61
"-0307",10/15/2023,10,5,"L50-79",214
"-0307",10/15/2023,10,6,"L79-120",22
"-0307",10/15/2023,11,1,"L0-8",1
"-0307",10/15/2023,11,2,"L8-20",640
"-0307",10/15/2023,11,3,"L20-30",119
"-0307",10/15/2023,11,4,"L30-50",68
"-0307",10/15/2023,11,5,"L50-79",232
"-0307",10/15/2023,11,6,"L79-120",27
"-0307",10/15/2023,12,1,"L0-8",5
"-0307",10/15/2023,12,2,"L8-20",671
"-0307",10/15/2023,12,3,"L20-30",126
"-0307",10/15/2023,12,4,"L30-50",83
"-0307",10/15/2023,12,5,"L50-79",232
"-0307",10/15/2023,12,6,"L79-120",21
"-0307",10/15/2023,13,1,"L0-8",1
"-0307",10/15/2023,13,2,"L8-20",708
"-0307",10/15/2023,13,3,"L20-30",149
"-0307",10/15/2023,13,4,"L30-50",76
"-0307",10/15/2023,13,5,"L50-79",222
"-0307",10/15/2023,13,6,"L79-120",19
"-0307",10/15/2023,14,1,"L0-8",4
"-0307",10/15/2023,14,2,"L8-20",757
"-0307",10/15/2023,14,3,"L20-30",152
"-0307",10/15/2023,14,4,"L30-50",95
"-0307",10/15/2023,14,5,"L50-79",205
"-0307",10/15/2023,14,6,"L79-120",19
"-0307",10/15/2023,15,1,"L0-8",2
"-0307",10/15/2023,15,2,"L8-20",829
"-0307",10/15/2023,15,3,"L20-30",146
"-0307",10/15/2023,15,4,"L30-50",85
"-0307",10/15/2023,15,5,"L50-79",210
"-0307",10/15/2023,15,6,"L79-120",27
"-0307",10/15/2023,16,1,"L0-8",1
"-0307",10/15/2023,16,2,"L8-20",812
"-0307",10/15/2023,16,3,"L20-30",142
"-0307",10/15/2023,16,4,"L30-50",91
"-0307",10/15/2023,16,5,"L50-79",191
"-0307",10/15/2023,16,6,"L79-120",20
"-0307",10/15/2023,17,1,"L0-8",0
"-0307",10/15/2023,17,2,"L8-20",669
"-0307",10/15/2023,17,3,"L20-30",137
"-0307",10/15/2023,17,4,"L30-50",70
"-0307",10/15/2023,17,5,"L50-79",172
"-0307",10/15/2023,17,6,"L79-120",16
"-0307",10/15/2023,18,1,"L0-8",1
"-0307",10/15/2023,18,2,"L8-20",571
"-0307",10/15/2023,18,3,"L20-30",119
"-0307",10/15/2023,18,4,"L30-50",63
"-0307",10/15/2023,18,5,"L50-79",153
"-0307",10/15/2023,18,6,"L79-120",11
"-0307",10/15/2023,19,1,"L0-8",0
"-0307",10/15/2023,19,2,"L8-20",523
"-0307",10/15/2023,19,3,"L20-30",80
"-0307",10/15/2023,19,4,"L30-50",29
"-0307",10/15/2023,19,5,"L50-79",111
"-0307",10/15/2023,19,6,"L79-120",18
"-0307",10/15/2023,20,1,"L0-8",1
"-0307",10/15/2023,20,2,"L8-20",385
"-0307",10/15/2023,20,3,"L20-30",66
"-0307",10/15/2023,20,4,"L30-50",21
"-0307",10/15/2023,20,5,"L50-79",102
"-0307",10/15/2023,20,6,"L79-120",16
"-0307",10/15/2023,21,1,"L0-8",1
"-0307",10/15/2023,21,2,"L8-20",201
"-0307",10/15/2023,21,3,"L20-30",38
"-0307",10/15/2023,21,4,"L30-50",7
"-0307",10/15/2023,21,5,"L50-79",85
"-0307",10/15/2023,21,6,"L79-120",6
"-0307",10/15/2023,22,1,"L0-8",0
"-0307",10/15/2023,22,2,"L8-20",131
"-0307",10/15/2023,22,3,"L20-30",21
"-0307",10/15/2023,22,4,"L30-50",18
"-0307",10/15/2023,22,5,"L50-79",88
"-0307",10/15/2023,22,6,"L79-120",12
"-0307",10/15/2023,23,1,"L0-8",0
"-0307",10/15/2023,23,2,"L8-20",39
"-0307",10/15/2023,23,3,"L20-30",11
"-0307",10/15/2023,23,4,"L30-50",5
"-0307",10/15/2023,23,5,"L50-79",18
"-0307",10/15/2023,23,6,"L79-120",4
"-0307",10/16/2023,0,1,"L0-8",0
"-0307",10/16/2023,0,2,"L8-20",36
"-0307",10/16/2023,0,3,"L20-30",10
"-0307",10/16/2023,0,4,"L30-50",12
"-0307",10/16/2023,0,5,"L50-79",39
"-0307",10/16/2023,0,6,"L79-120",2
"-0307",10/16/2023,1,1,"L0-8",0
"-0307",10/16/2023,1,2,"L8-20",28
"-0307",10/16/2023,1,3,"L20-30",3
"-0307",10/16/2023,1,4,"L30-50",4
"-0307",10/16/2023,1,5,"L50-79",41
"-0307",10/16/2023,1,6,"L79-120",9
"-0307",10/16/2023,2,1,"L0-8",0
"-0307",10/16/2023,2,2,"L8-20",23
"-0307",10/16/2023,2,3,"L20-30",3
"-0307",10/16/2023,2,4,"L30-50",7
"-0307",10/16/2023,2,5,"L50-79",41
"-0307",10/16/2023,2,6,"L79-120",5
"-0307",10/16/2023,3,1,"L0-8",0
"-0307",10/16/2023,3,2,"L8-20",39
"-0307",10/16/2023,3,3,"L20-30",15
"-0307",10/16/2023,3,4,"L30-50",10
"-0307",10/16/2023,3,5,"L50-79",59
"-0307",10/16/2023,3,6,"L79-120",14
"-0307",10/16/2023,4,1,"L0-8",0
"-0307",10/16/2023,4,2,"L8-20",92
"-0307",10/16/2023,4,3,"L20-30",22
"-0307",10/16/2023,4,4,"L30-50",23
"-0307",10/16/2023,4,5,"L50-79",73
"-0307",10/16/2023,4,6,"L79-120",20
"-0307",10/16/2023,5,1,"L0-8",0
"-0307",10/16/2023,5,2,"L8-20",292
"-0307",10/16/2023,5,3,"L20-30",85
"-0307",10/16/2023,5,4,"L30-50",18
"-0307",10/16/2023,5,5,"L50-79",76
"-0307",10/16/2023,5,6,"L79-120",26
"-0307",10/16/2023,6,1,"L0-8",0
"-0307",10/16/2023,6,2,"L8-20",543
"-0307",10/16/2023,6,3,"L20-30",258
"-0307",10/16/2023,6,4,"L30-50",60
"-0307",10/16/2023,6,5,"L50-79",102
"-0307",10/16/2023,6,6,"L79-120",30
"-0307",10/16/2023,7,1,"L0-8",3
"-0307",10/16/2023,7,2,"L8-20",622
"-0307",10/16/2023,7,3,"L20-30",193
"-0307",10/16/2023,7,4,"L30-50",92
"-0307",10/16/2023,7,5,"L50-79",119
"-0307",10/16/2023,7,6,"L79-120",49
"-0307",10/16/2023,8,1,"L0-8",0
"-0307",10/16/2023,8,2,"L8-20",620
"-0307",10/16/2023,8,3,"L20-30",199
"-0307",10/16/2023,8,4,"L30-50",105
"-0307",10/16/2023,8,5,"L50-79",143
"-0307",10/16/2023,8,6,"L79-120",47
"-0307",10/16/2023,9,1,"L0-8",0
"-0307",10/16/2023,9,2,"L8-20",560
"-0307",10/16/2023,9,3,"L20-30",157
"-0307",10/16/2023,9,4,"L30-50",76
"-0307",10/16/2023,9,5,"L50-79",144
"-0307",10/16/2023,9,6,"L79-120",46
"-0307",10/16/2023,10,1,"L0-8",0
"-0307",10/16/2023,10,2,"L8-20",535
"-0307",10/16/2023,10,3,"L20-30",192
"-0307",10/16/2023,10,4,"L30-50",87
"-0307",10/16/2023,10,5,"L50-79",173
"-0307",10/16/2023,10,6,"L79-120",63
"-0307",10/16/2023,11,1,"L0-8",1
"-0307",10/16/2023,11,2,"L8-20",556
"-0307",10/16/2023,11,3,"L20-30",163
"-0307",10/16/2023,11,4,"L30-50",85
"-0307",10/16/2023,11,5,"L50-79",169
"-0307",10/16/2023,11,6,"L79-120",57
"-0307",10/16/2023,12,1,"L0-8",0
"-0307",10/16/2023,12,2,"L8-20",508
"-0307",10/16/2023,12,3,"L20-30",158
"-0307",10/16/2023,12,4,"L30-50",85
"-0307",10/16/2023,12,5,"L50-79",213
"-0307",10/16/2023,12,6,"L79-120",51
"-0307",10/16/2023,13,1,"L0-8",0
"-0307",10/16/2023,13,2,"L8-20",615
"-0307",10/16/2023,13,3,"L20-30",161
"-0307",10/16/2023,13,4,"L30-50",97
"-0307",10/16/2023,13,5,"L50-79",214
"-0307",10/16/2023,13,6,"L79-120",44
"-0307",10/16/2023,14,1,"L0-8",0
"-0307",10/16/2023,14,2,"L8-20",680
"-0307",10/16/2023,14,3,"L20-30",169
"-0307",10/16/2023,14,4,"L30-50",89
"-0307",10/16/2023,14,5,"L50-79",180
"-0307",10/16/2023,14,6,"L79-120",40
"-0307",10/16/2023,15,1,"L0-8",1
"-0307",10/16/2023,15,2,"L8-20",858
"-0307",10/16/2023,15,3,"L20-30",241
"-0307",10/16/2023,15,4,"L30-50",90
"-0307",10/16/2023,15,5,"L50-79",178
"-0307",10/16/2023,15,6,"L79-120",43
"-0307",10/16/2023,16,1,"L0-8",0
"-0307",10/16/2023,16,2,"L8-20",903
"-0307",10/16/2023,16,3,"L20-30",237
"-0307",10/16/2023,16,4,"L30-50",94
"-0307",10/16/2023,16,5,"L50-79",176
"-0307",10/16/2023,16,6,"L79-120",23
"-0307",10/16/2023,17,1,"L0-8",6
"-0307",10/16/2023,17,2,"L8-20",943
"-0307",10/16/2023,17,3,"L20-30",247
"-0307",10/16/2023,17,4,"L30-50",77
"-0307",10/16/2023,17,5,"L50-79",174
"-0307",10/16/2023,17,6,"L79-120",21
"-0307",10/16/2023,18,1,"L0-8",1
"-0307",10/16/2023,18,2,"L8-20",732
"-0307",10/16/2023,18,3,"L20-30",180
"-0307",10/16/2023,18,4,"L30-50",52
"-0307",10/16/2023,18,5,"L50-79",150
"-0307",10/16/2023,18,6,"L79-120",18
"-0307",10/16/2023,19,1,"L0-8",0
"-0307",10/16/2023,19,2,"L8-20",452
"-0307",10/16/2023,19,3,"L20-30",121
"-0307",10/16/2023,19,4,"L30-50",58
"-0307",10/16/2023,19,5,"L50-79",121
"-0307",10/16/2023,19,6,"L79-120",9
"-0307",10/16/2023,20,1,"L0-8",0
